"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK"
"159","2",0090-10-28,1990,"Antigone canadensis canadensis",3400,"M",172,465,55.3,66.1,195,"ADULT",NA,NA,90,"NMDGF",NA
"160","2",0091-10-18,1991,"Antigone canadensis canadensis",2872,"F",167,452,58.4,67.8,172,"ADULT",NA,NA,91,"NMDGF",NA
"161","2",0091-10-18,1991,"Antigone canadensis canadensis",3265,"M",174,478,60,72.3,187,"ADULT",NA,NA,91,"NMDGF",NA
"162","2",0091-10-18,1991,"Antigone canadensis canadensis",3516,"M",177,485,56,70.4,187,"ADULT",NA,NA,91,"NMDGF",NA
"163","2",0091-10-18,1991,"Antigone canadensis canadensis",3270,"M",165,452,58.9,70,199,"ADULT",NA,NA,91,"NMDGF",NA
"164","2",0091-10-18,1991,"Antigone canadensis canadensis",2625,"F",152,438,55.3,63.8,189,"ADULT",NA,NA,91,"NMDGF",NA
"165","2",0091-10-18,1991,"Antigone canadensis canadensis",3285,"M",160,452,60.6,71.7,201,"ADULT",NA,NA,91,"NMDGF",NA
"166","2",0091-10-18,1991,"Antigone canadensis canadensis",3006,"F",165,444,58.1,69.5,184,"ADULT",NA,NA,91,"NMDGF",NA
"167","2",0091-10-18,1991,"Antigone canadensis canadensis",2776,"F",177,420,61.7,70,178,"ADULT",NA,NA,91,"NMDGF",NA
"168","2",0091-10-18,1991,"Antigone canadensis canadensis",3414,"M",184,464,66.6,78.2,206,"ADULT",NA,NA,91,"NMDGF",NA
"169","2",0091-10-18,1991,"Antigone canadensis canadensis",3200,"M",175,484,58.7,72,190,"ADULT",NA,NA,91,"NMDGF",NA
"170","2",0091-10-19,1991,"Antigone canadensis canadensis",3046,"F",166,439,64.3,74.2,190,"ADULT",NA,NA,91,"NMDGF",NA
"171","2",0091-10-19,1991,"Antigone canadensis canadensis",NA,"M",176,478,62.4,76.3,208,"ADULT",NA,NA,91,"NMDGF",NA
"172","2",0091-10-19,1991,"Antigone canadensis canadensis",3058,"F",149,439,59.5,68.2,191,"ADULT",NA,NA,91,"NMDGF",NA
"173","2",0091-10-19,1991,"Antigone canadensis canadensis",3476,"M",172,465,64.8,73.6,194,"ADULT",NA,NA,91,"NMDGF",NA
"174","2",0091-10-19,1991,"Antigone canadensis canadensis",2938,"F",169,468,59.6,70.4,185,"ADULT",NA,NA,91,"NMDGF",NA
"175","2",0091-10-19,1991,"Antigone canadensis canadensis",NA,"F",168,426,54.8,64.7,172,"ADULT",NA,NA,91,"NMDGF",NA
"176","2",0091-10-19,1991,"Antigone canadensis canadensis",2767,"F",160,447,61.4,70,171,"ADULT",NA,NA,91,"NMDGF",NA
"177","2",0091-10-19,1991,"Antigone canadensis canadensis",3105,"M",168,487,59,70.3,194,"ADULT",NA,NA,91,"NMDGF",NA
"178","2",0091-10-19,1991,"Antigone canadensis canadensis",2938,"M",172,448,61.5,72.5,184,"ADULT",NA,NA,91,"NMDGF",NA
"179","2",0091-10-19,1991,"Antigone canadensis canadensis",2908,"M",171,429,55.6,67.4,179,"ADULT",NA,NA,91,"NMDGF",NA
"180","2",0091-10-19,1991,"Antigone canadensis canadensis",3537,"M",178,480,62.9,73.4,194,"ADULT",NA,NA,91,"NMDGF",NA
"181","2",0091-10-19,1991,"Antigone canadensis canadensis",2842,"F",163,430,59.3,70.4,160,"ADULT",NA,NA,91,"NMDGF",NA
"182","2",0091-10-19,1991,"Antigone canadensis canadensis",3015,"M",169,435,59.5,73,197,"ADULT",NA,NA,91,"NMDGF",NA
"183","2",0091-10-19,1991,"Antigone canadensis canadensis",2682,"F",165,426,63.7,73.5,175,"ADULT",NA,NA,91,"NMDGF",NA
"184","2",0091-10-19,1991,"Antigone canadensis canadensis",3024,"F",162,431,63.4,71,189,"ADULT",NA,NA,91,"NMDGF",NA
"185","2",0091-10-19,1991,"Antigone canadensis canadensis",3164,"M",170,445,63.6,72.4,171,"ADULT",NA,NA,91,"NMDGF",NA
"186","2",0091-10-19,1991,"Antigone canadensis canadensis",2893,"F",165,447,54.9,62.9,162,"ADULT",NA,NA,91,"NMDGF",NA
"187","2",0091-10-19,1991,"Antigone canadensis canadensis",3089,"F",160,451,66.1,76,174,"ADULT",NA,NA,91,"NMDGF",NA
"188","2",0091-10-19,1991,"Antigone canadensis canadensis",3538,"M",182,498,64.9,76.5,210,"ADULT",NA,NA,91,"NMDGF",NA
"189","2",0091-10-19,1991,"Antigone canadensis canadensis",3390,"M",NA,507,60.6,72.9,198,"ADULT",NA,NA,91,"NMDGF",NA
"190","2",0091-10-19,1991,"Antigone canadensis canadensis",3165,"F",168,476,60.6,72.5,192,"ADULT",NA,NA,91,"NMDGF",NA
"191","2",0091-10-20,1991,"Antigone canadensis canadensis",3407,"F",162,446,61.2,72.4,178,"ADULT",NA,NA,91,"NMDGF",NA
"192","2",0091-10-20,1991,"Antigone canadensis canadensis",3274,"M",160,470,62.9,77.1,192,"ADULT",NA,NA,91,"NMDGF",NA
"193","2",0091-10-20,1991,"Antigone canadensis canadensis",NA,"F",176,449,61.1,68.2,163,"ADULT",NA,NA,91,"NMDGF",NA
"194","2",0091-10-20,1991,"Antigone canadensis canadensis",3205,"M",181,501,61,75.4,177,"ADULT",NA,NA,91,"NMDGF",NA
"195","2",0091-10-20,1991,"Antigone canadensis canadensis",3082,"F",183,471,59.1,67.1,169,"ADULT",NA,NA,91,"NMDGF",NA
"196","2",0091-10-20,1991,"Antigone canadensis canadensis",3489,"M",167,NA,NA,82.7,210,"ADULT",NA,NA,91,"NMDGF",NA
"197","2",0091-10-20,1991,"Antigone canadensis canadensis",3472,"M",178,497,59.2,71.1,187,"ADULT",NA,NA,91,"NMDGF",NA
"198","2",0091-10-20,1991,"Antigone canadensis canadensis",2681,"F",171,479,60.5,73,155,"ADULT",NA,NA,91,"NMDGF",NA
"199","2",0091-10-20,1991,"Antigone canadensis canadensis",2837,"M",NA,NA,64,72.4,161,"ADULT",NA,NA,91,"NMDGF",NA
"200","2",0091-10-20,1991,"Antigone canadensis canadensis",3193,"M",180,461,58.1,70.3,195,"ADULT",NA,NA,91,"NMDGF",NA
"201","2",0091-10-20,1991,"Antigone canadensis canadensis",2878,"F",180,478,67.5,78.8,153,"ADULT",NA,NA,91,"NMDGF",NA
"202","2",0091-10-25,1991,"Antigone canadensis canadensis",2801,"F",155,433,59.9,71.2,169,"ADULT",NA,NA,91,"NMDGF",NA
"203","2",0091-10-25,1991,"Antigone canadensis canadensis",2793,"F",168,454,56,66.1,180,"ADULT",NA,NA,91,"NMDGF",NA
"204","2",0091-10-26,1991,"Antigone canadensis canadensis",3276,"M",169,447,67.1,76.1,174,"ADULT",NA,NA,91,"NMDGF",NA
"205","2",0091-10-26,1991,"Antigone canadensis canadensis",NA,"F",166,428,56.8,64.1,157,"ADULT",NA,NA,91,"NMDGF",NA
"206","2",0091-10-26,1991,"Antigone canadensis canadensis",2677,"F",169,423,57.9,67.2,165,"ADULT",NA,NA,91,"NMDGF",NA
"207","2",0091-10-27,1991,"Antigone canadensis canadensis",2742,"F",165,451,58.2,66.1,179,"ADULT",NA,NA,91,"NMDGF",NA
"208","2",0091-10-27,1991,"Antigone canadensis canadensis",3386,"M",173,435,60.3,71.2,190,"ADULT",NA,NA,91,"NMDGF",NA
"209","2",0091-10-27,1991,"Antigone canadensis canadensis",2927,"F",162,428,58,68,182,"ADULT",NA,NA,91,"NMDGF",NA
"210","2",0091-10-27,1991,"Antigone canadensis canadensis",2898,"F",154,431,56.1,66.4,171,"ADULT",NA,NA,91,"NMDGF",NA
"211","2",0092-10-16,1992,"Antigone canadensis canadensis",2872,"M",182,471,57,69.4,154,"ADULT",NA,NA,92,"NMDGF",NA
"212","2",0092-10-16,1992,"Antigone canadensis canadensis",3182,"M",170,447,57.5,71.4,188,"ADULT",NA,NA,92,"NMDGF",NA
"213","2",0092-10-16,1992,"Antigone canadensis canadensis",2793,"F",164,423,57,69.5,179,"ADULT",NA,NA,92,"NMDGF",NA
"214","2",0092-10-16,1992,"Antigone canadensis canadensis",2573,"F",149,432,58.9,66.1,168,"ADULT",NA,NA,92,"NMDGF",NA
"215","2",0092-10-17,1992,"Antigone canadensis canadensis",3500,"M",165,456,NA,80.7,199,"ADULT",NA,NA,92,"NMDGF",NA
"216","2",0092-10-17,1992,"Antigone canadensis canadensis",2835,"F",157,436,59.4,71.6,191,"ADULT",NA,NA,92,"NMDGF",NA
"217","2",0092-10-17,1992,"Antigone canadensis canadensis",2818,"F",166,446,58,67.2,171,"ADULT",NA,NA,92,"NMDGF",NA
"218","2",0092-10-17,1992,"Antigone canadensis canadensis",3683,"M",170,476,64.9,74.8,196,"ADULT",NA,NA,92,"NMDGF",NA
"219","2",0092-10-17,1992,"Antigone canadensis canadensis",3215,"M",175,451,62.8,75.4,192,"ADULT",NA,NA,92,"NMDGF",NA
"220","2",0092-10-17,1992,"Antigone canadensis canadensis",2875,"F",168,421,54.9,62.2,175,"ADULT",NA,NA,92,"NMDGF",NA
"221","2",0092-10-17,1992,"Antigone canadensis canadensis",2659,"F",158,462,63.7,75.9,185,"ADULT",NA,NA,92,"NMDGF",NA
"222","2",0092-10-17,1992,"Antigone canadensis canadensis",3390,"M",169,NA,61.1,77.3,183,"ADULT",NA,NA,92,"NMDGF",NA
"223","2",0092-10-17,1992,"Antigone canadensis canadensis",3398,"M",164,493,60.4,71.3,191,"ADULT",NA,NA,92,"NMDGF",NA
"224","2",0092-10-17,1992,"Antigone canadensis canadensis",3230,"F",167,477,62.4,73.4,185,"ADULT",NA,NA,92,"NMDGF",NA
"225","2",0092-10-17,1992,"Antigone canadensis canadensis",2846,"F",161,482,58.8,70,168,"ADULT",NA,NA,92,"NMDGF",NA
"226","2",0092-10-17,1992,"Antigone canadensis canadensis",2770,"F",159,452,57.4,68.9,169,"ADULT",NA,NA,92,"NMDGF",NA
"227","2",0092-10-17,1992,"Antigone canadensis canadensis",3346,"M",164,458,59.1,72.6,195,"ADULT",NA,NA,92,"NMDGF",NA
"228","2",0092-10-17,1992,"Antigone canadensis canadensis",2870,"F",168,475,56.6,65.4,175,"ADULT",NA,NA,92,"NMDGF",NA
"229","2",0092-10-18,1992,"Antigone canadensis canadensis",3449,"F",162,452,60.5,69,198,"ADULT",NA,NA,92,"NMDGF",NA
"230","2",0092-10-18,1992,"Antigone canadensis canadensis",2789,"F",167,NA,58.7,69.5,174,"ADULT",NA,NA,92,"NMDGF",NA
"231","2",0092-10-18,1992,"Antigone canadensis canadensis",3115,"F",161,449,54.4,65,178,"ADULT",NA,NA,92,"NMDGF",NA
"232","2",0092-10-18,1992,"Antigone canadensis canadensis",3478,"M",161,469,62.3,73.9,199,"ADULT",NA,NA,92,"NMDGF",NA
"233","2",0092-10-18,1992,"Antigone canadensis canadensis",2987,"F",162,437,62.3,69.8,179,"ADULT",NA,NA,92,"NMDGF",NA
"234","2",0092-10-18,1992,"Antigone canadensis canadensis",2565,"F",158,434,57.4,68.8,174,"ADULT",NA,NA,92,"NMDGF",NA
"235","2",0092-10-18,1992,"Antigone canadensis canadensis",2890,"F",162,465,54,67.4,NA,"ADULT",NA,NA,92,"NMDGF",NA
"236","2",0092-10-18,1992,"Antigone canadensis canadensis",3529,"M",184,498,68.4,77,188,"ADULT",NA,NA,92,"NMDGF",NA
"237","2",0092-10-23,1992,"Antigone canadensis canadensis",3203,"M",170,432,60.7,71.1,181,"ADULT",NA,NA,92,"NMDGF",NA
"238","2",0092-10-23,1992,"Antigone canadensis canadensis",3193,"F",152,443,60,69.3,180,"ADULT",NA,NA,92,"NMDGF",NA
"239","2",0092-10-23,1992,"Antigone canadensis canadensis",3376,"M",174,462,63.2,72.4,184,"ADULT",NA,NA,92,"NMDGF",NA
"240","2",0092-10-23,1992,"Antigone canadensis canadensis",3020,"M",172,485,61.1,71.7,176,"ADULT",NA,NA,92,"NMDGF",NA
"241","2",0092-10-23,1992,"Antigone canadensis canadensis",2918,"F",161,441,56.7,69.8,176,"ADULT",NA,NA,92,"NMDGF",NA
"242","3",0092-10-23,1992,"Antigone canadensis canadensis",3388,"M",170,496,65.1,74.8,181,"ADULT",NA,NA,92,"NMDGF",NA
"243","3",0092-10-23,1992,"Antigone canadensis canadensis",3498,"F",171,487,61,72.9,187,"ADULT",NA,NA,92,"NMDGF",NA
"244","2",0092-10-24,1992,"Antigone canadensis canadensis",2743,"F",164,422,56.9,66.2,164,"ADULT",NA,NA,92,"NMDGF",NA
"245","2",0092-10-24,1992,"Antigone canadensis canadensis",3001,"F",153,431,60.2,69.2,193,"ADULT",NA,NA,92,"NMDGF",NA
"246","2",0092-10-24,1992,"Antigone canadensis canadensis",3310,"M",163,473,61.2,73.4,187,"ADULT",NA,NA,92,"NMDGF",NA
"247","2",0092-10-24,1992,"Antigone canadensis canadensis",3586,"M",172,506,67.8,79.6,195,"ADULT",NA,NA,92,"NMDGF",NA
"248","2",0092-10-24,1992,"Antigone canadensis canadensis",2960,"F",162,475,62.9,72.7,174,"ADULT",NA,NA,92,"NMDGF",NA
"249","2",0092-10-24,1992,"Antigone canadensis canadensis",2628,"F",156,471,56.2,68.1,171,"ADULT",NA,NA,92,"NMDGF",NA
"250","2",0092-10-24,1992,"Antigone canadensis canadensis",2810,"F",170,484,58.7,70.3,163,"ADULT",NA,NA,92,"NMDGF",NA
"251","2",0092-10-24,1992,"Antigone canadensis canadensis",3490,"M",160,NA,65.5,78.5,191,"ADULT",NA,NA,92,"NMDGF",NA
"252","2",0092-10-25,1992,"Antigone canadensis canadensis",2630,"F",151,468,60.9,71.6,165,"ADULT",NA,NA,92,"NMDGF",NA
"253","2",0092-10-25,1992,"Antigone canadensis canadensis",3238,"M",165,NA,63.9,77.5,181,"ADULT",NA,NA,92,"NMDGF",NA
"254","2",0092-10-25,1992,"Antigone canadensis canadensis",2892,"F",160,474,58,68.7,179,"ADULT",NA,NA,92,"NMDGF",NA
"255","2",0092-10-25,1992,"Antigone canadensis canadensis",2783,"F",NA,478,54,64,169,"ADULT",NA,NA,92,"NMDGF",NA
"256","2",0092-10-25,1992,"Antigone canadensis canadensis",2765,"F",166,452,55.5,67.2,152,"ADULT",NA,NA,92,"NMDGF",NA
"257","2",0092-10-25,1992,"Antigone canadensis canadensis",3658,"M",166,503,64.8,79,203,"ADULT",NA,NA,92,"NMDGF",NA
"258","2",0092-10-25,1992,"Antigone canadensis canadensis",3534,"M",185,505,67.1,80.4,189,"ADULT",NA,NA,92,"NMDGF",NA
"259","2",0093-10-30,1993,"Antigone canadensis canadensis",3003,"F",163,418,53.7,64.1,186,"ADULT",NA,NA,93,"NMDGF",NA
"260","2",0093-10-30,1993,"Antigone canadensis canadensis",3570,"M",175,509,60.9,73.2,186,"ADULT",NA,NA,93,"NMDGF",NA
"261","2",0093-10-30,1993,"Antigone canadensis canadensis",3862,"M",176,505,60.7,70.5,187,"ADULT",NA,NA,93,"NMDGF",NA
"262","3",0093-10-30,1993,"Antigone canadensis canadensis",3751,"M",170,NA,63.5,73.6,196,"ADULT",NA,NA,93,"NMDGF",NA
"263","3",0093-10-30,1993,"Antigone canadensis canadensis",3760,"M",169,490,62.8,75.1,186,"ADULT",NA,NA,93,"NMDGF",NA
"264","3",0093-10-30,1993,"Antigone canadensis canadensis",3736,"M",178,503,63.9,73,182,"ADULT",NA,NA,93,"NMDGF",NA
"265","3",0093-10-30,1993,"Antigone canadensis canadensis",3060,"M",180,465,62.6,73.5,155,"ADULT",NA,NA,93,"NMDGF",NA
"266","3",0093-10-30,1993,"Antigone canadensis canadensis",3385,"M",161,503,68.1,80.4,189,"ADULT",NA,NA,93,"NMDGF",NA
"267","3",0093-10-30,1993,"Antigone canadensis canadensis",3259,"F",160,452,61.1,74.4,173,"ADULT",NA,NA,93,"NMDGF",NA
"268","2",0093-10-31,1993,"Antigone canadensis canadensis",2973,"F",159,469,57.9,68.3,159,"ADULT",NA,NA,93,"NMDGF",NA
"269","2",0093-12-18,1993,"Antigone canadensis canadensis",3698,"M",156,443,60.5,70.6,197,"ADULT",NA,NA,93,"NMDGF",NA
"270","2",0093-12-18,1993,"Antigone canadensis canadensis",3633,"F",171,449,63.2,74.4,186,"ADULT",NA,NA,93,"NMDGF",NA
"271","2",0095-10-28,1995,"Antigone canadensis canadensis",3508,"M",172,502,63.1,77.9,177,"ADULT",NA,NA,95,"NMDGF",NA
"272","2",0095-10-28,1995,"Antigone canadensis canadensis",2820,"M",173,453,61.3,70.3,180,"ADULT",NA,NA,95,"NMDGF",NA
"273","2",0095-10-28,1995,"Antigone canadensis canadensis",3497,"M",158,467,62.8,79.8,177,"ADULT",NA,NA,95,"NMDGF",NA
"274","2",0095-10-28,1995,"Antigone canadensis canadensis",3050,"F",149,460,64.9,75.8,193,"ADULT",NA,NA,95,"NMDGF",NA
"275","2",0095-10-28,1995,"Antigone canadensis canadensis",NA,"F",148,445,60.7,70,164,"ADULT",NA,NA,95,"NMDGF",NA
"276","3",0095-10-28,1995,"Antigone canadensis canadensis",3652,"M",171,472,65.4,77.6,200,"ADULT",NA,NA,95,"NMDGF",NA
"277","2",0095-10-28,1995,"Antigone canadensis canadensis",2674,"F",177,453,58.8,70.6,167,"ADULT",NA,NA,95,"NMDGF",NA
"278","2",0095-10-28,1995,"Antigone canadensis canadensis",NA,"F",172,423,53.1,63.4,154,"ADULT",NA,NA,95,"NMDGF",NA
"279","2",0095-10-28,1995,"Antigone canadensis canadensis",3152,"M",168,483,63.5,75.2,186,"ADULT",NA,NA,95,"NMDGF",NA
"280","2",0095-10-28,1995,"Antigone canadensis canadensis",3256,"M",165,489,66.2,81.2,178,"ADULT",NA,NA,95,"NMDGF",NA
"281","2",0095-10-28,1995,"Antigone canadensis canadensis",2814,"F",151,498,63.5,74.1,162,"ADULT",NA,NA,95,"NMDGF",NA
"282","2",0095-10-28,1995,"Antigone canadensis canadensis",2706,"F",154,450,57.3,71.2,177,"ADULT",NA,NA,95,"NMDGF",NA
"283","2",0095-10-29,1995,"Antigone canadensis canadensis",3186,"M",170,463,63.3,76.7,169,"ADULT",NA,NA,95,"NMDGF",NA
"284","2",0095-10-29,1995,"Antigone canadensis canadensis",2836,"F",155,460,57.9,69.3,181,"ADULT",NA,NA,95,"NMDGF",NA
"285","2",0095-10-29,1995,"Antigone canadensis canadensis",2691,"F",155,467,56.9,68.8,168,"ADULT",NA,NA,95,"NMDGF",NA
"286","2",0095-10-29,1995,"Antigone canadensis canadensis",3047,"F",154,457,64.2,77.4,176,"ADULT",NA,NA,95,"NMDGF",NA
"287","2",0095-10-29,1995,"Antigone canadensis canadensis",2956,"M",161,486,57.8,72.7,177,"ADULT",NA,NA,95,"NMDGF",NA
"288","2",0095-10-29,1995,"Antigone canadensis canadensis",2847,"F",154,443,58.6,71.4,181,"ADULT",NA,NA,95,"NMDGF",NA
"289","2",0095-10-29,1995,"Antigone canadensis canadensis",2791,"F",168,467,59.9,71.4,172,"ADULT",NA,NA,95,"NMDGF",NA
"290","2",0095-10-29,1995,"Antigone canadensis canadensis",2620,"F",143,444,61.5,73.4,168,"ADULT",NA,NA,95,"NMDGF",NA
"291","2",0096-10-26,1996,"Antigone canadensis canadensis",2986,"M",164,451,56,67.7,178,"ADULT",NA,NA,96,"NMDGF",NA
"292","2",0096-10-26,1996,"Antigone canadensis canadensis",3605,"M",NA,473,62.2,73.2,190,"ADULT",NA,NA,96,"NMDGF",NA
"293","2",0096-10-26,1996,"Antigone canadensis canadensis",3415,"M",159,485,65.5,79.8,188,"ADULT",NA,NA,96,"NMDGF",NA
"294","3",0096-10-26,1996,"Antigone canadensis canadensis",3526,"F",165,453,58.9,71.8,198,"ADULT",NA,NA,96,"NMDGF",NA
"295","2",0096-10-26,1996,"Antigone canadensis canadensis",3808,"M",169,481,62.4,76.3,188,"ADULT",NA,NA,96,"NMDGF",NA
"296","2",0096-10-27,1996,"Antigone canadensis canadensis",3293,"F",147,441,56.5,64.2,172,"ADULT",NA,NA,96,"NMDGF",NA
"297","2",0096-10-27,1996,"Antigone canadensis canadensis",3403,"M",164,485,62.2,74.6,189,"ADULT",NA,NA,96,"NMDGF",NA
"298","3",0096-10-27,1996,"Antigone canadensis canadensis",2925,"F",158,424,54.9,66.4,165,"ADULT",NA,NA,96,"NMDGF",NA
"299","2",0096-12-14,1996,"Antigone canadensis canadensis",3284,"F",161,494,62.4,75.8,175,"ADULT",NA,NA,96,"NMDGF",NA
"300","2",0096-12-15,1996,"Antigone canadensis canadensis",3186,"F",149,447,60.2,68.8,156,"ADULT",NA,NA,96,"NMDGF",NA
"301","2",0096-12-15,1996,"Antigone canadensis canadensis",2885,"F",157,439,56.5,68,154,"ADULT",NA,NA,96,"NMDGF",NA
"302","2",0097-01-05,1996,"Antigone canadensis canadensis",3746,"M",157,456,63,77.4,184,"ADULT",NA,NA,97,"NMDGF",NA
"303","2",0097-01-05,1996,"Antigone canadensis canadensis",3387,"M",160,443,65.8,80.3,174,"ADULT",NA,NA,97,"NMDGF",NA
"304","3",0097-01-05,1996,"Antigone canadensis canadensis",2826,"F",157,461,59.5,74.3,175,"ADULT",NA,NA,97,"NMDGF",NA
"305","2",0097-10-25,1997,"Antigone canadensis canadensis",3511,"M",170,480,60.2,70.2,198,"ADULT",NA,NA,97,"NMDGF",NA
"306","2",0097-10-25,1997,"Antigone canadensis canadensis",3810,"M",162,434,61.1,74.8,176,"ADULT",NA,NA,97,"NMDGF",NA
"307","2",0097-10-25,1997,"Antigone canadensis canadensis",3205,"F",154,453,57.4,69.3,172,"ADULT",NA,NA,97,"NMDGF",NA
"308","3",0097-10-25,1997,"Antigone canadensis canadensis",3327,"M",151,419,54.2,64.2,172,"ADULT",NA,NA,97,"NMDGF",NA
"309","3",0097-10-25,1997,"Antigone canadensis canadensis",3583,"M",165,468,58.9,74.1,194,"ADULT",NA,NA,97,"NMDGF",NA
"310","2",0097-10-25,1997,"Antigone canadensis canadensis",2592,"M",173,471,62.8,75.4,174,"ADULT",NA,NA,97,"NMDGF",NA
"311","2",0097-10-25,1997,"Antigone canadensis canadensis",2760,"F",155,440,53.8,68.8,151,"ADULT",NA,NA,97,"NMDGF",NA
"312","2",0097-10-25,1997,"Antigone canadensis canadensis",3628,"M",156,468,59.2,70.9,184,"ADULT",NA,NA,97,"NMDGF",NA
"313","2",0097-10-25,1997,"Antigone canadensis canadensis",2962,"M",160,457,58.1,71.2,173,"ADULT",NA,NA,97,"NMDGF",NA
